season,round,driver,grid,status,points,podium,weather_warm,weather_cold,weather_wet,weather_cloudy,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,driver_age,circuit_id_albert_park,circuit_id_americas,circuit_id_bahrain,circuit_id_baku,circuit_id_catalunya,circuit_id_hockenheimring,circuit_id_hungaroring,circuit_id_interlagos,circuit_id_marina_bay,circuit_id_monaco,circuit_id_monza,circuit_id_red_bull_ring,circuit_id_ricard,circuit_id_rodriguez,circuit_id_sepang,circuit_id_shanghai,circuit_id_silverstone,circuit_id_sochi,circuit_id_spa,circuit_id_suzuka,circuit_id_villeneuve,circuit_id_yas_marina,nationality_Australian,nationality_British,nationality_Canadian,nationality_Danish,nationality_Dutch,nationality_Finnish,nationality_French,nationality_German,nationality_Mexican,nationality_Russian,nationality_Spanish,constructor_alfa,constructor_alphatauri,constructor_alpine,constructor_aston_martin,constructor_ferrari,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_red_bull,constructor_williams
2015,17,rosberg,1,Finished,25.0,1,0,0,0,1,247.0,3.0,3.0,574.0,13.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,17,hamilton,2,Finished,18.0,2,0,0,0,1,327.0,10.0,1.0,574.0,13.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,17,bottas,6,Finished,15.0,3,0,0,0,1,111.0,0.0,5.0,220.0,0.0,3.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,17,kvyat,4,Finished,12.0,4,0,0,0,1,76.0,0.0,7.0,150.0,0.0,4.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,17,ricciardo,5,Finished,10.0,5,0,0,0,1,74.0,0.0,8.0,150.0,0.0,4.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,17,massa,7,Finished,8.0,6,0,0,0,1,109.0,0.0,6.0,220.0,0.0,3.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,17,hulkenberg,10,Finished,6.0,7,0,0,0,1,38.0,0.0,12.0,102.0,0.0,5.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,17,perez,9,Finished,4.0,8,0,0,0,1,64.0,0.0,9.0,102.0,0.0,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,17,max_verstappen,8,Finished,2.0,9,0,0,0,1,45.0,0.0,10.0,63.0,0.0,7.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,17,grosjean,12,Finished,1.0,10,0,0,0,1,44.0,0.0,11.0,70.0,0.0,6.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,17,maldonado,13,Finished,0.0,11,0,0,0,1,26.0,0.0,14.0,70.0,0.0,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,17,ericsson,14,Finished,0.0,12,0,0,0,1,9.0,0.0,18.0,36.0,0.0,8.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,17,sainz,11,Finished,0.0,13,0,0,0,1,18.0,0.0,15.0,63.0,0.0,7.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2015,17,button,20,Finished,0.0,14,0,0,0,1,16.0,0.0,16.0,27.0,0.0,9.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,17,rossi,16,Finished,0.0,15,0,0,0,1,0.0,0.0,20.0,0.0,0.0,10.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,stevens,17,Finished,0.0,16,0,0,0,1,0.0,0.0,21.0,0.0,0.0,10.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,nasr,15,Mechanical Issue,0.0,17,0,0,0,1,27.0,0.0,13.0,36.0,0.0,8.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,17,vettel,3,Incident,0.0,18,0,0,0,1,251.0,3.0,2.0,374.0,3.0,2.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,17,raikkonen,19,Incident,0.0,19,0,0,0,1,123.0,0.0,4.0,374.0,3.0,2.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,17,alonso,18,Mechanical Issue,0.0,20,0,0,0,1,11.0,0.0,17.0,27.0,0.0,9.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2015,18,rosberg,1,Finished,25.0,1,1,0,0,0,272.0,4.0,2.0,617.0,14.0,1.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,18,hamilton,2,Finished,18.0,2,1,0,0,0,345.0,10.0,1.0,617.0,14.0,1.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,18,vettel,3,Finished,15.0,3,1,0,0,0,251.0,3.0,3.0,374.0,3.0,2.0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,18,raikkonen,4,Finished,12.0,4,1,0,0,0,123.0,0.0,5.0,374.0,3.0,2.0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,18,bottas,7,Finished,10.0,5,1,0,0,0,126.0,0.0,4.0,243.0,0.0,3.0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,18,hulkenberg,5,Finished,8.0,6,1,0,0,0,44.0,0.0,12.0,112.0,0.0,5.0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,18,kvyat,6,Finished,6.0,7,1,0,0,0,88.0,0.0,7.0,172.0,0.0,4.0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,18,grosjean,14,Finished,4.0,8,1,0,0,0,45.0,0.0,11.0,71.0,0.0,6.0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,18,max_verstappen,9,Finished,2.0,9,1,0,0,0,47.0,0.0,10.0,65.0,0.0,7.0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,18,maldonado,15,Finished,1.0,10,1,0,0,0,26.0,0.0,14.0,71.0,0.0,6.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,18,ricciardo,19,Finished,0.0,11,1,0,0,0,84.0,0.0,8.0,172.0,0.0,4.0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,18,perez,11,Finished,0.0,12,1,0,0,0,68.0,0.0,9.0,112.0,0.0,5.0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,18,nasr,13,Finished,0.0,13,1,0,0,0,27.0,0.0,13.0,36.0,0.0,8.0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,18,button,16,Finished,0.0,14,1,0,0,0,16.0,0.0,16.0,27.0,0.0,9.0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,18,alonso,20,Finished,0.0,15,1,0,0,0,11.0,0.0,17.0,27.0,0.0,9.0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2015,18,ericsson,12,Finished,0.0,16,1,0,0,0,9.0,0.0,18.0,36.0,0.0,8.0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,18,stevens,18,Finished,0.0,17,1,0,0,0,0.0,0.0,21.0,0.0,0.0,10.0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,rossi,17,Finished,0.0,18,1,0,0,0,0.0,0.0,20.0,0.0,0.0,10.0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,sainz,10,Mechanical Issue,0.0,19,1,0,0,0,18.0,0.0,15.0,65.0,0.0,7.0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2015,18,massa,8,Incident,0.0,20,1,0,0,0,117.0,0.0,6.0,243.0,0.0,3.0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,19,rosberg,1,Finished,25.0,1,1,0,0,0,297.0,5.0,2.0,660.0,15.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,19,hamilton,2,Finished,18.0,2,1,0,0,0,363.0,10.0,1.0,660.0,15.0,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,19,raikkonen,3,Finished,15.0,3,1,0,0,0,135.0,0.0,5.0,401.0,3.0,2.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,19,vettel,15,Finished,12.0,4,1,0,0,0,266.0,3.0,3.0,401.0,3.0,2.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,19,perez,4,Finished,10.0,5,1,0,0,0,68.0,0.0,9.0,120.0,0.0,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2015,19,ricciardo,5,Finished,8.0,6,1,0,0,0,84.0,0.0,8.0,178.0,0.0,4.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,19,hulkenberg,7,Finished,6.0,7,1,0,0,0,52.0,0.0,10.0,120.0,0.0,5.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,19,massa,8,Finished,4.0,8,1,0,0,0,117.0,0.0,6.0,253.0,0.0,3.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,19,grosjean,18,Finished,2.0,9,1,0,0,0,49.0,0.0,11.0,76.0,0.0,6.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,19,kvyat,9,Finished,1.0,10,1,0,0,0,94.0,0.0,7.0,178.0,0.0,4.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2015,19,sainz,10,Finished,0.0,11,1,0,0,0,18.0,0.0,15.0,67.0,0.0,7.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2015,19,button,12,Finished,0.0,12,1,0,0,0,16.0,0.0,16.0,27.0,0.0,9.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,19,bottas,6,Finished,0.0,13,1,0,0,0,136.0,0.0,4.0,253.0,0.0,3.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,19,ericsson,17,Finished,0.0,14,1,0,0,0,9.0,0.0,18.0,36.0,0.0,8.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,19,nasr,14,Finished,0.0,15,1,0,0,0,27.0,0.0,13.0,36.0,0.0,8.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,19,max_verstappen,11,Finished,0.0,16,1,0,0,0,49.0,0.0,12.0,67.0,0.0,7.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,19,alonso,16,Finished,0.0,17,1,0,0,0,11.0,0.0,17.0,27.0,0.0,9.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2015,19,stevens,19,Finished,0.0,18,1,0,0,0,0.0,0.0,21.0,0.0,0.0,10.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19,merhi,20,Finished,0.0,19,1,0,0,0,0.0,0.0,19.0,0.0,0.0,10.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,19,maldonado,13,Incident,0.0,20,1,0,0,0,27.0,0.0,14.0,76.0,0.0,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,1,rosberg,2,Finished,25.0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,1,hamilton,1,Finished,18.0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,1,vettel,3,Finished,15.0,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,1,ricciardo,8,Finished,12.0,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,massa,6,Finished,10.0,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,grosjean,19,Finished,8.0,6,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,1,hulkenberg,10,Finished,6.0,7,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,1,bottas,16,Finished,4.0,8,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,sainz,7,Finished,2.0,9,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2016,1,max_verstappen,5,Finished,1.0,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,1,jolyon_palmer,13,Finished,0.0,11,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,1,kevin_magnussen,14,Finished,0.0,12,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,1,perez,9,Finished,0.0,13,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016,1,button,12,Finished,0.0,14,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,nasr,17,Finished,0.0,15,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,1,wehrlein,21,Finished,0.0,16,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,ericsson,15,Mechanical Issue,0.0,17,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,1,raikkonen,4,Mechanical Issue,0.0,18,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,1,haryanto,22,Mechanical Issue,0.0,19,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,gutierrez,20,Incident,0.0,20,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016,1,alonso,11,Incident,0.0,21,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2016,1,kvyat,18,Mechanical Issue,0.0,22,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016,2,rosberg,2,Finished,25.0,1,1,0,0,0,25.0,1.0,1.0,43.0,1.0,1.0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,2,raikkonen,4,Finished,18.0,2,1,0,0,0,0.0,0.0,18.0,15.0,0.0,2.0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,2,hamilton,1,Finished,15.0,3,1,0,0,0,18.0,0.0,2.0,43.0,1.0,1.0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,2,ricciardo,5,Finished,12.0,4,1,0,0,0,12.0,0.0,4.0,12.0,0.0,4.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,2,grosjean,9,Finished,10.0,5,1,0,0,0,8.0,0.0,6.0,8.0,0.0,5.0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,max_verstappen,10,Finished,8.0,6,1,0,0,0,1.0,0.0,10.0,3.0,0.0,7.0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,2,kvyat,15,Finished,6.0,7,1,0,0,0,0.0,0.0,22.0,12.0,0.0,4.0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016,2,massa,7,Finished,4.0,8,1,0,0,0,10.0,0.0,5.0,14.0,0.0,3.0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,2,bottas,6,Finished,2.0,9,1,0,0,0,4.0,0.0,8.0,14.0,0.0,3.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,2,vandoorne,12,Finished,1.0,10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,2,kevin_magnussen,22,Finished,0.0,11,1,0,0,0,0.0,0.0,12.0,0.0,0.0,8.0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,2,ericsson,17,Finished,0.0,12,1,0,0,0,0.0,0.0,17.0,0.0,0.0,10.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
